,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3
2698,2019-02-04,NA,NA,410.208.333.333.333,NA,NA,832.916.666.666.667,13.3,3.8,NA,3822,1833839,208.415.242.559.461,10.83,45.7,63.22,34.58
2699,2019-02-05,NA,NA,693.333.333.333.333,NA,NA,104.145.833.333.333,16.4,5.9,NA,2878,1475177,19.509.523.263.988,58.33,58.17,151.33,13
2700,2019-02-06,NA,NA,835.208.333.333.333,NA,NA,105.479.166.666.667,16.4,6.2,NA,2543,1352335,188.045.121.955.728,82.79,57.21,174.35,8.96
2701,2019-02-07,NA,NA,90.125,NA,NA,9.8875,13.5,6,NA,2392,1298823,184.166.741.734.632,64.76,37.19,139.52,8.84
2702,2019-02-08,NA,NA,829.375,NA,NA,110.354.166.666.667,16.3,6.3,NA,2208,1206678,182.981.706.801.649,43.68,43.91,110.73,20.74
2703,2019-02-09,NA,NA,833.541.666.666.667,NA,NA,115.083.333.333.333,15.9,8.3,NA,620,398692,155.508.512.836.977,08.04,40.96,53.21,26.29
2704,2019-02-10,NA,NA,662.291.666.666.667,NA,NA,132.708.333.333.333,19.1,7.7,NA,405,294635,137.458.211.006.839,9.71,32.88,47.46,36.75
2705,2019-02-11,NA,NA,649.166.666.666.667,NA,NA,12.5375,16.5,9.6,NA,3373,1656557,203.615.088.403.236,11.46,33.71,50.92,40.79
2706,2019-02-12,NA,NA,619.166.666.666.667,NA,NA,11.35,16.3,7.1,NA,2483,1296217,191.557.432.127.491,16.54,50.62,75.79,22.04
2707,2019-02-13,NA,NA,716.041.666.666.667,NA,NA,983.125,14.1,5.2,NA,2230,1200241,185.796.019.299.457,17.21,38.42,64.29,32.42
2708,2019-02-14,NA,NA,773.125,NA,NA,948.541.666.666.667,15.6,4.8,NA,2032,1129180,179.953.594.643.901,37.96,62.79,120.75,19.71
2709,2019-02-15,NA,NA,785.625,NA,NA,910.416.666.666.667,16.4,3.5,NA,2089,1138586,183.473.185.161.244,53.21,64.5,145.58,17.52
2710,2019-02-16,NA,NA,80.625,NA,NA,870.208.333.333.333,14.9,3.2,NA,503,347243,144.855.331.856.942,29.46,43.29,88.04,27
2711,2019-02-17,NA,NA,814.791.666.666.667,NA,NA,921.458.333.333.333,15,4.1,NA,382,260468,146.659.090.560.069,26.46,46,86.29,29.96
2712,2019-02-18,NA,NA,803.333.333.333.333,NA,NA,109.854.166.666.667,15.2,6.1,NA,2820,1417109,198.996.689.739.463,9.92,31.21,46,50
2713,2019-02-19,NA,NA,758.958.333.333.333,NA,NA,117.479.166.666.667,15.4,8.6,NA,2218,1195509,185.527.670.640.706,5.33,28.71,36.17,56.67
2714,2019-02-20,NA,NA,688.958.333.333.333,NA,NA,121.479.166.666.667,15.7,8.2,NA,2047,1132537,180.744.646.753.263,8.62,43.29,55.92,46.04
2715,2019-02-21,NA,NA,802.916.666.666.667,NA,NA,1.041.875,15.6,5.1,NA,1380,796546,173.247.998.232.368,35.38,57.42,111.29,21.29
2716,2019-02-22,NA,NA,695.625,NA,NA,1.338.125,23.1,6.4,NA,1885,1021453,184.541.041.046.431,71.88,70.08,179.83,8.25
2717,2019-02-23,NA,NA,681.041.666.666.667,NA,NA,137.041.666.666.667,21.6,8.2,NA,478,309822,154.282.136.194.331,20.58,44.67,75.71,32.08
2718,2019-02-24,NA,NA,745.833.333.333.333,NA,NA,118.416.666.666.667,15.6,8.4,NA,327,229941,142.210.393.100.839,2.71,32.46,35.88,52.33
2719,2019-02-25,NA,NA,789.583.333.333.333,NA,NA,117.020.833.333.333,17.6,7,NA,2419,1242601,194.672.304.303.634,23.65,64.61,100.35,18.86
2720,2019-02-26,NA,NA,720.833.333.333.333,NA,NA,123.583.333.333.333,18.8,7,NA,1994,1078208,184.936.487.208.405,27.58,55,96.92,35.12
2721,2019-02-27,NA,NA,764.166.666.666.667,NA,NA,129.416.666.666.667,20.2,7,NA,1716,942619,182.045.980.401.414,58.62,76.71,166.04,11.96
2722,2019-02-28,NA,NA,830.416.666.666.667,NA,NA,1.255.625,18.5,7.8,NA,1626,900802,180.505.815.928.473,46.67,52.33,123.33,30.96
2723,2019-03-01,NA,NA,861.875,NA,NA,120.645.833.333.333,16,7.3,NA,1479,818725,180.646.737.304.956,31.75,53.79,102,30.04
2724,2019-03-02,NA,NA,757.916.666.666.667,NA,NA,1.364.375,17.7,10.6,NA,395,265545,148.750.682.558.512,6.38,40.04,49.33,41.04
2725,2019-03-03,NA,NA,717.291.666.666.667,NA,NA,1.404.375,19.8,8.3,NA,275,192890,142.568.303.177.977,8.38,39.96,52.33,45
2726,2019-03-04,NA,NA,64,NA,NA,153.833.333.333.333,23.5,10.2,NA,2234,1136655,196.541.606.732.034,25.92,42.33,81.46,40.62
2727,2019-03-05,NA,NA,69.75,NA,NA,1.353.125,16.9,10.5,NA,1839,976310,188.362.302.957.053,8.83,24.54,37.29,57.96
2728,2019-03-06,NA,NA,809.583.333.333.333,NA,NA,140.229.166.666.667,16.1,11.7,NA,1700,943158,180.245.515.597.599,5.42,32.62,40.08,47.38
2729,2019-03-07,NA,NA,502.291.666.666.667,NA,NA,146.979.166.666.667,19.4,12.1,NA,1528,818766,186.622.307.228.195,04.04,28.61,34.3,55
2730,2019-03-08,NA,NA,665.833.333.333.333,NA,NA,125.458.333.333.333,17.2,7.1,NA,1319,734022,179.694.886.529.287,15.92,32.58,56.29,43.5
2731,2019-03-09,NA,NA,681.041.666.666.667,NA,NA,134.041.666.666.667,19.1,7.8,NA,475,313287,151.618.164.813.733,12.25,44.92,63.58,34.42
2732,2019-03-10,NA,NA,767.291.666.666.667,NA,NA,142.833.333.333.333,20.6,9.4,NA,312,215254,144.945.041.671.699,12.42,36.54,54.92,42.83
2733,2019-03-11,NA,NA,78,NA,NA,1.439.375,17.5,12.1,NA,2195,1105748,198.508.159.182.743,4,31.25,36.71,48.92
2734,2019-03-12,NA,NA,731.041.666.666.667,NA,NA,139.979.166.666.667,18.2,10.4,NA,1691,922207,183.364.472.401.532,4.42,28.42,34.46,54.33
2735,2019-03-13,NA,NA,83.625,NA,NA,121.041.666.666.667,13.6,10.8,NA,1570,857274,183.138.646.453.759,2.88,30.58,34.33,46.38
2736,2019-03-14,NA,NA,580.625,NA,NA,130.729.166.666.667,17.7,8.3,NA,1476,807134,182.869.263.344.129,8,30.88,42.54,46.92
2737,2019-03-15,NA,NA,606.458.333.333.333,NA,NA,14,18.7,10.8,NA,1510,801079,188.495.766.335.155,13.38,28.33,47.92,54.67
2738,2019-03-16,NA,NA,732.083.333.333.333,NA,NA,142.166.666.666.667,18.3,9.7,NA,496,328700,150.897.474.901.126,8.5,48.21,60.88,37.92
2739,2019-03-17,NA,NA,76,NA,NA,134.916.666.666.667,19.1,9.3,NA,250,181939,137.408.691.924.216,13.21,40.62,60.25,40.5
2740,2019-03-18,NA,NA,552.916.666.666.667,NA,NA,123.333.333.333.333,15.6,9.7,NA,2211,1090429,20.276.423.315.961,3.7,18.65,23.39,68.74
2741,2019-03-19,NA,NA,609.166.666.666.667,NA,NA,123.166.666.666.667,15.6,10.3,NA,1839,975567,188.505.761.264.987,3.38,42.05,46.62,46.91
2742,2019-03-20,NA,NA,56.125,NA,NA,122.645.833.333.333,15.8,9.2,NA,1747,929734,187.903.206.723.644,5.29,28.38,35.62,53.71
2743,2019-03-21,NA,NA,554.791.666.666.667,NA,NA,12.3375,16.8,8,NA,1532,822441,18.627.476.013.477,7,39.71,49.67,52.79
2744,2019-03-22,NA,NA,473.958.333.333.333,NA,NA,1.405.625,18.8,9.8,NA,1512,805032,187.818.620.874.698,4.79,39.67,46.29,63.75
2745,2019-03-23,NA,NA,428.125,NA,NA,155.395.833.333.333,22.7,8.4,NA,420,292293,143.691.432.911.496,12.83,67.96,87.12,38.25
2746,2019-03-24,NA,NA,498.125,NA,NA,155.625,21.3,10.3,NA,282,204253,138.064.067.602.434,10.46,58.42,74.29,46.38
2747,2019-03-25,NA,NA,616.458.333.333.333,NA,NA,153.229.166.666.667,23.6,10.4,NA,2240,1092188,205.092.896.094.812,18,52.88,79.92,48.62
2748,2019-03-26,NA,NA,509.791.666.666.667,NA,NA,14.7,19.3,11.5,NA,1844,954449,193.200.474.828.933,3.46,27.12,31.58,67.92
2749,2019-03-27,NA,NA,557.916.666.666.667,NA,NA,126.729.166.666.667,18,7.7,NA,1808,900174,200.850.057.877.699,9.38,40.71,54.29,52.67
2750,2019-03-28,NA,NA,581.458.333.333.333,NA,NA,1.313.125,17.1,8.9,NA,1586,856644,185.141.085.445.062,4.46,30.79,36.75,67.83
2751,2019-03-29,NA,NA,643.333.333.333.333,NA,NA,12.8875,16.5,8.8,NA,1619,866680,186.804.818.387.409,05.08,29.29,36.21,70.33
2752,2019-03-30,NA,NA,65.375,NA,NA,130.645.833.333.333,16.8,9.4,NA,484,306031,158.153.912.512.131,1.25,20.33,21,78.58
2753,2019-03-31,NA,NA,733.958.333.333.333,NA,NA,136.229.166.666.667,16.1,11.2,NA,272,186901,14.553.159.159.127,1.13,16.3,16.48,76.65
2754,2019-04-01,NA,NA,64.75,NA,NA,143.729.166.666.667,17.3,11.9,NA,2371,1135752,208.760.363.177.877,4.79,31.21,37.71,69.79
2755,2019-04-02,NA,NA,73,NA,NA,150.604.166.666.667,18.7,11.5,NA,1788,936020,19.102.155.936.839,7.35,46.05,56.5,47.75
2756,2019-04-03,NA,NA,801.041.666.666.667,NA,NA,1.388.125,18.1,9.6,NA,1756,983484,178.548.913.861.334,3.83,26.79,31.5,56.58
2757,2019-04-04,NA,NA,559.166.666.666.667,NA,NA,112.520.833.333.333,15,7.5,NA,1653,877704,188.332.285.143.967,2.75,17.79,21.12,73.71
2758,2019-04-05,NA,NA,776.666.666.666.667,NA,NA,121.791.666.666.667,16.9,7.4,NA,1460,786437,185.647.419.945.908,26.46,56.04,95.88,33.5
2759,2019-04-06,NA,NA,63.5,NA,NA,12.7625,17.3,9.1,NA,387,261604,147.933.517.836.119,1.67,19.96,21.67,66.5
2760,2019-04-07,NA,NA,662.083.333.333.333,NA,NA,124.166.666.666.667,16.7,10,NA,271,183418,147.749.948.205.738,1.33,20.62,21.79,67.12
2761,2019-04-08,NA,NA,71.5,NA,NA,1.418.125,18.4,8.2,NA,2251,1135260,198.280.570.089.671,14.71,43.71,65.38,39.38
2762,2019-04-09,NA,NA,819.791.666.666.667,NA,NA,1.293.125,16.4,10.1,NA,1717,913539,187.950.377.597.453,5.75,32.75,40.62,48.17
2763,2019-04-10,NA,NA,680.625,NA,NA,137.625,19.4,10.2,NA,1603,871217,183.995.491.364.379,9.88,42.92,57.42,38.67
2764,2019-04-11,NA,NA,607.708.333.333.333,NA,NA,147.041.666.666.667,18.7,11.3,NA,1460,802814,181.860.306.372.335,4.12,32.71,38.29,52.42
2765,2019-04-12,NA,NA,643.958.333.333.333,NA,NA,148.708.333.333.333,17.6,12.5,NA,1471,777338,189.235.570.626.935,6.12,34.5,43.12,60.5
2766,2019-04-13,NA,NA,70,NA,NA,145.916.666.666.667,18,10,NA,434,286871,151.287.512.505.621,4.25,31.83,37.62,61.92
2767,2019-04-14,NA,NA,740.416.666.666.667,NA,NA,1.356.875,16.1,11,NA,316,221121,14.290.818.149.339,1.75,23.58,25.12,67.29
2768,2019-04-15,NA,NA,646.666.666.666.667,NA,NA,136.395.833.333.333,15.8,11.1,NA,1946,978915,198.791.519.181.951,1.61,19.74,21.35,74.43
2769,2019-04-16,NA,NA,739.583.333.333.333,NA,NA,143.979.166.666.667,17.4,11.4,NA,1596,876806,182.024.301.841,2.83,24.79,28.58,71.46
2770,2019-04-17,NA,NA,805.833.333.333.333,NA,NA,145.520.833.333.333,17.5,11,NA,1329,694732,191.296.787.826.097,3.54,16.04,20.67,70.21
2771,2019-04-18,NA,NA,728.541.666.666.667,NA,NA,15.6,16.9,13.9,NA,1276,698071,182.789.429.728.495,1.79,8.83,10.5,91.88
2772,2019-04-19,NA,NA,610.208.333.333.333,NA,NA,169.270.833.333.333,19.1,15.6,NA,328,236912,13.844.803.133.653,1.12,5.54,6.21,110.08
2773,2019-04-20,NA,NA,484.166.666.666.667,NA,NA,171.041.666.666.667,18.5,15.1,NA,506,335989,150.600.168.457.896,01.08,8.54,09.04,115.17
2774,2019-04-21,NA,NA,568.958.333.333.333,NA,NA,167.854.166.666.667,18.3,16,NA,308,202736,151.921.710.993.607,01.04,7.92,8.25,106.83
2775,2019-04-22,NA,NA,619.791.666.666.667,NA,NA,165.791.666.666.667,17.7,14.3,NA,346,245655,140.847.937.147.626,1,8.25,8.38,99.42
2776,2019-04-23,NA,NA,819.791.666.666.667,NA,NA,159.604.166.666.667,20.2,14,NA,1754,951385,184.362.797.395.376,11,41.96,58.21,39.58
2777,2019-04-24,NA,NA,649.583.333.333.333,NA,NA,158.458.333.333.333,18.5,13.8,NA,1502,832373,180.447.948.215.524,5.5,35.33,43.33,58.33
2778,2019-04-25,NA,NA,721.666.666.666.667,NA,NA,1.621.875,17.8,15.1,NA,1396,806551,173.082.669.291.836,05.04,34.75,41.92,53.62
2779,2019-04-26,NA,NA,547.708.333.333.333,NA,NA,1.606.875,22.1,12.9,NA,1286,726469,177.020.629.923.644,2.42,15.92,18.83,73.33
2780,2019-04-27,NA,NA,683.333.333.333.333,NA,NA,1.529.375,19.7,11.7,NA,378,256798,147.197.408.079.502,2.42,26.83,29.83,62.54
2781,2019-04-28,NA,NA,75,NA,NA,141.958.333.333.333,16,12,NA,286,188139,15.201.526.530.916,1.71,29.25,31.12,49.71
2782,2019-04-29,NA,NA,75.75,NA,NA,157.041.666.666.667,18.6,14.1,NA,1786,955808,186.857.611.570.525,4.46,31.17,37.21,58.67
2783,2019-04-30,NA,NA,77.75,NA,NA,166.208.333.333.333,19.9,14.2,NA,1356,741464,182.881.434.567.289,6.5,33.04,42.33,46.62
2784,2019-05-01,NA,NA,70.5,NA,NA,171.520.833.333.333,21.6,13.9,NA,244,174983,139.442.117.234.246,3.79,25.21,30.5,56.92
2785,2019-05-02,NA,NA,744.583.333.333.333,NA,NA,159.541.666.666.667,18.9,13.4,NA,1459,802901,181.716.052.165.834,12.21,29,46.92,57.38
2786,2019-05-03,NA,NA,878.125,NA,NA,1.310.625,15.7,10.7,NA,1164,669676,173.815.397.296.603,03.04,34.46,38.17,46.92
2787,2019-05-04,NA,NA,699.791.666.666.667,NA,NA,150.145.833.333.333,20.3,9.2,NA,332,216722,153.191.646.441.063,6.46,28.04,37.29,45.38
2788,2019-05-05,NA,NA,517.291.666.666.667,NA,NA,158.270.833.333.333,20.6,11.9,NA,237,163342,145.094.341.932.877,3.33,17.12,21.42,70.83
2789,2019-05-06,NA,NA,58.875,NA,NA,148.666.666.666.667,17.5,11.4,NA,1873,962979,194.500.606.970.661,5.25,28.79,36,62.79
2790,2019-05-07,NA,NA,78.5,NA,NA,153.958.333.333.333,17.5,11.9,NA,1437,804762,178.562.109.045.904,16.27,39.64,64.09,42.23
2791,2019-05-08,NA,NA,804.166.666.666.667,NA,NA,182.604.166.666.667,23,15.6,NA,1335,746177,178.911.973.968.643,4.75,31.46,38.25,58.67
2792,2019-05-09,NA,NA,707.083.333.333.333,NA,NA,172.458.333.333.333,20.8,13.8,NA,1309,714793,18.312.994.111.582,4.71,28.29,34.92,53.79
2793,2019-05-10,NA,NA,752.916.666.666.667,NA,NA,172.145.833.333.333,19.8,14.5,NA,1296,706674,183.394.323.266.457,4.25,28.62,34.58,55.79
2794,2019-05-11,NA,NA,766.666.666.666.667,NA,NA,174.604.166.666.667,20.8,15.1,NA,391,266816,146.542.935.955.865,13.67,31.92,52.12,45.62
2795,2019-05-12,NA,NA,705.833.333.333.333,NA,NA,168.520.833.333.333,20.1,13.9,NA,227,159815,142.039.232.862.998,1.42,16.71,18.25,61.08
2796,2019-05-13,NA,NA,635.416.666.666.667,NA,NA,167.583.333.333.333,20.5,13,NA,1995,992553,200.996.823.343.439,5.25,36.54,44.29,50.21
2797,2019-05-14,NA,NA,723.125,NA,NA,166.583.333.333.333,20.8,12.2,NA,1558,842594,184.905.185.652.877,7.29,38.88,49.67,47.25
2798,2019-05-15,NA,NA,694.375,NA,NA,154.854.166.666.667,17.9,13.4,NA,1483,801726,184.975.914.464.543,1.79,23.75,26.25,67.12
2799,2019-05-16,NA,NA,668.958.333.333.333,NA,NA,1.604.375,19.8,11.3,NA,1365,727804,187.550.494.363.867,10.96,44.67,60.75,57.67
2800,2019-05-17,NA,NA,865.208.333.333.333,NA,NA,147.645.833.333.333,16.2,12.4,NA,1338,732625,18.263.095.034.977,02.04,24.96,27.17,63.88
2801,2019-05-18,NA,NA,768.333.333.333.333,NA,NA,1.488.125,19.3,12,NA,353,241546,146.141.935.697.548,3.21,21.25,25.21,62.46
2802,2019-05-19,NA,NA,742.708.333.333.333,NA,NA,1.384.375,16.7,11.4,NA,225,160628,140.075.204.821.077,1.33,19.25,20.46,57.17
2803,2019-05-20,NA,NA,71,NA,NA,156.041.666.666.667,19.9,11.2,NA,1872,935504,200.106.039.097.641,3.92,23.46,28.75,51.92
2804,2019-05-21,NA,NA,787.291.666.666.667,NA,NA,168.833.333.333.333,22.3,11.7,NA,1576,813580,193.711.743.159.861,16.74,44.09,69.3,38.74
2805,2019-05-22,NA,NA,773.125,NA,NA,1.838.125,21.7,14.1,NA,1484,831858,178.395.831.980.939,9.67,38.71,53.12,38.12
2806,2019-05-23,NA,NA,792.708.333.333.333,NA,NA,184.458.333.333.333,22.1,14,NA,1377,723820,190.240.667.569.285,24.04,50.38,86.92,32.79
2807,2019-05-24,NA,NA,940.416.666.666.667,NA,NA,157.520.833.333.333,17.7,13.5,NA,1233,687420,17.936.632.626.342,5.46,46,54.21,37.96
2808,2019-05-25,NA,NA,845.833.333.333.333,NA,NA,176.895.833.333.333,25.1,13.9,NA,365,249583,146.243.934.883.385,4.12,35,40.92,29.5
2809,2019-05-26,NA,NA,617.916.666.666.667,NA,NA,194.729.166.666.667,23.5,16,NA,249,175479,141.897.321.046.963,11,32.5,49.21,32.79
2810,2019-05-27,NA,NA,684.166.666.666.667,NA,NA,19.025,22.8,15.8,NA,1873,976901,191.728.742.216.458,8.46,29.5,42.08,42.08
2811,2019-05-28,NA,NA,758.958.333.333.333,NA,NA,177.854.166.666.667,20.2,16.4,NA,1551,839647,18.472.048.372.709,3,13.38,17.67,52.83
2812,2019-05-29,NA,NA,707.291.666.666.667,NA,NA,181.854.166.666.667,20.9,15.2,NA,1353,757255,178.671.649.576.431,11.12,24.83,41.83,43.83
2813,2019-05-30,NA,NA,742.916.666.666.667,NA,NA,181.541.666.666.667,21.8,14,NA,1273,693225,183.634.462.115.475,8.96,35.17,48.75,37.17
2814,2019-05-31,NA,NA,589.166.666.666.667,NA,NA,2.043.125,25,15.1,NA,1173,655945,178.825.968.640.663,24.92,56.04,94,26.12
2815,2019-06-01,NA,NA,536.041.666.666.667,NA,NA,21.425,26,16.8,NA,370,260429,142.073.271.409.866,10.17,45.96,61.29,39.62
2816,2019-06-02,NA,NA,512.083.333.333.333,NA,NA,214.791.666.666.667,26.3,16,NA,253,170722,148.194.140.181.113,8.62,44.17,57.12,47.88
2817,2019-06-03,NA,NA,551.875,NA,NA,218.979.166.666.667,26.9,17.3,NA,1838,961707,191.118.500.749.189,9.86,52.05,66.77,44
2818,2019-06-04,NA,NA,717.708.333.333.333,NA,NA,205.791.666.666.667,24.2,17.4,NA,1405,830712,16.913.202.168.742,5.17,35.42,42.83,54.79
2819,2019-06-05,NA,NA,691.666.666.666.667,NA,NA,20.275,25.5,17,NA,1414,797564,177.289.847.585.899,2.92,22.04,26.12,61.17
2820,2019-06-06,NA,NA,762.291.666.666.667,NA,NA,1.884.375,21.6,16.6,NA,1289,733973,175.619.539.138.361,3.12,13.21,17.5,57.92
2821,2019-06-07,NA,NA,703.125,NA,NA,2.160.625,27,18.5,NA,1190,653073,182.215.464.427.407,11.54,33.5,50.62,49.54
2822,2019-06-08,NA,NA,536.041.666.666.667,NA,NA,193.979.166.666.667,21.7,16.6,NA,424,284393,149.089.464.227.319,1.5,11.17,13.12,65.58
2823,2019-06-09,NA,NA,57.5,NA,NA,20.825,25.6,19.2,NA,326,222610,146.444.454.427.025,1.54,25.04,26.92,62.33
2824,2019-06-10,NA,NA,608.125,NA,NA,222.333.333.333.333,28.1,17.2,NA,327,210152,155.601.659.751.037,8.5,44.5,57.12,42.79
2825,2019-06-11,NA,NA,95.5,NA,NA,148.854.166.666.667,18.9,13,NA,1579,877383,179.967.015.545.093,2.42,19.46,22.5,40.08
2826,2019-06-12,NA,NA,76.25,NA,NA,166.854.166.666.667,20.5,11.8,NA,1359,761597,178.440.828.942.341,4.92,23.46,30.46,45.04
2827,2019-06-13,NA,NA,685.416.666.666.667,NA,NA,179.333.333.333.333,20.3,14.4,NA,1145,652402,17.550.528.661.776,4.38,20.62,26.79,50.04
2828,2019-06-14,NA,NA,570.416.666.666.667,NA,NA,214.520.833.333.333,25.9,17.8,NA,1152,647849,177.819.214.045.248,9.29,36.75,50.75,55.46
2829,2019-06-15,NA,NA,821.666.666.666.667,NA,NA,19.225,21.5,17.6,NA,370,247633,149.414.657.981.771,4,23.46,29.38,51.79
2830,2019-06-16,NA,NA,683.541.666.666.667,NA,NA,20.6,25.5,16.6,NA,255,175851,145.009.127.045.055,4.67,29.67,36.58,43.67
2831,2019-06-17,NA,NA,656.458.333.333.333,NA,NA,217.666.666.666.667,26.6,16.6,NA,1521,837327,181.649.463.112.977,11.58,45.25,62.58,37.38
2832,2019-06-18,NA,NA,581.666.666.666.667,NA,NA,227.666.666.666.667,27,17.9,NA,1295,723600,178.966.279.712.548,9.91,47.91,62.91,43.09
2833,2019-06-19,NA,NA,742.708.333.333.333,NA,NA,216.270.833.333.333,24.8,18.4,NA,1108,626404,176.882.650.813.213,5.25,35.75,43.46,47.46
2834,2019-06-20,NA,NA,838.958.333.333.333,NA,NA,209.354.166.666.667,23.7,19.1,NA,1096,644649,170.015.000.411.076,2.83,12.33,16.17,56.54
2835,2019-06-21,NA,NA,734.791.666.666.667,NA,NA,220.333.333.333.333,24.8,19.3,NA,1082,613904,176.249.055.226.876,2.75,16.04,19.88,61.33
2836,2019-06-22,NA,NA,64.375,NA,NA,2.343.125,27.3,20.3,NA,308,190644,161.557.667.694.761,6.92,37.17,47.46,44.96
2837,2019-06-23,NA,NA,764.375,NA,NA,234.270.833.333.333,28.9,20.5,NA,274,175522,156.105.787.308.713,11.58,34.04,51.46,43.54
2838,2019-06-24,NA,NA,730.416.666.666.667,NA,NA,227.854.166.666.667,26,20.4,NA,214,148807,143.810.439.025.046,1.46,15.67,17.62,58.54
2839,2019-06-25,NA,NA,726.458.333.333.333,NA,NA,2.400.625,26,22,NA,1412,781841,180.599.380.180.881,2.29,9.83,12.67,75.08
2840,2019-06-26,NA,NA,598.958.333.333.333,NA,NA,256.541.666.666.667,28.1,22.8,NA,1102,656969,167.740.030.351.508,1.96,19.08,21.54,80.29
2841,2019-06-27,NA,NA,600.625,NA,NA,25.325,30,20.9,NA,1047,592587,176.682.917.445.033,13.83,47.12,68.08,49.88
2842,2019-06-28,NA,NA,472.708.333.333.333,NA,NA,288.645.833.333.333,36,21.2,NA,857,506580,169.173.674.444.313,23.25,73.21,108.58,34.96
2843,2019-06-29,NA,NA,573.541.666.666.667,NA,NA,269.541.666.666.667,31.9,23.2,NA,339,222707,15.221.793.657.137,24.04,55.21,91.83,70.46
2844,2019-06-30,NA,NA,873.333.333.333.333,NA,NA,246.666.666.666.667,27.9,22.2,NA,194,136616,142.003.864.847.456,4.79,16.29,22.96,55.88
2845,2019-07-01,NA,NA,885.208.333.333.333,NA,NA,240.791.666.666.667,26.7,22.4,NA,1157,671899,172.198.500.072.183,2.25,13.12,16.04,41.08
2846,2019-07-02,NA,NA,821.041.666.666.667,NA,NA,252.541.666.666.667,28.8,22.3,NA,978,590215,165.702.328.812.382,3.83,21.08,26.88,33.44
2847,2019-07-03,NA,NA,73.75,NA,NA,260.833.333.333.333,29,22.7,NA,933,559368,166.795.383.361.222,14.17,47.83,69.25,13.75
2848,2019-07-04,NA,NA,752.291.666.666.667,NA,NA,253.979.166.666.667,27.9,22.8,NA,922,547932,168.269.055.284.232,5.17,27.21,34.79,41.64
2849,2019-07-05,NA,NA,71.125,NA,NA,267.875,31.1,22.7,NA,825,475789,173.396.190.328.066,21.67,59.33,92.29,29.1
2850,2019-07-06,NA,NA,762.916.666.666.667,NA,NA,269.708.333.333.333,30.5,24.1,NA,241,164642,146.378.202.402.789,9,35.67,49.42,NA
2851,2019-07-07,NA,NA,81,NA,NA,264.458.333.333.333,28.6,24.6,NA,194,120968,160.372.991.204.285,2.33,20.42,23.54,53.09
2852,2019-07-08,NA,NA,726.458.333.333.333,NA,NA,252.604.166.666.667,28.3,23.2,NA,1188,656162,181.052.849.753.567,10.83,43.54,59.96,33.62
2853,2019-07-09,NA,NA,633.541.666.666.667,NA,NA,255.520.833.333.333,29,23.2,NA,902,530687,169.968.361.765.033,2.36,25.91,29.27,61.91
2854,2019-07-10,NA,NA,619.791.666.666.667,NA,NA,25.9,30,21.8,NA,967,549361,176.022.688.177.719,9.75,38.71,53.42,62.38
2855,2019-07-11,NA,NA,647.916.666.666.667,NA,NA,26.6,31.1,21.8,NA,802,450556,178.002.290.503.289,9.96,53,67.96,49.77
2856,2019-07-12,NA,NA,81.25,NA,NA,258.041.666.666.667,28.9,23.4,NA,845,483035,17.493.556.367.551,7.29,32.08,42.92,58.58
2857,2019-07-13,NA,NA,73.625,NA,NA,25.975,30,22.5,NA,284,189734,149.683.240.747.573,6.21,37.42,46.67,45.04
2858,2019-07-14,NA,NA,698.958.333.333.333,NA,NA,245.229.166.666.667,26.5,21.8,NA,187,121128,154.382.141.205.997,1.5,21.33,23.29,55.5
2859,2019-07-15,NA,NA,670.625,NA,NA,254.520.833.333.333,28.5,22.8,NA,1131,630708,17.932.228.543.161,5.62,28,36.15,50.08
2860,2019-07-16,NA,NA,700.208.333.333.333,NA,NA,252.375,29,21.3,NA,1002,572767,174.940.246.208.319,NA,NA,NA,NA
2861,2019-07-17,NA,NA,774.166.666.666.667,NA,NA,246.979.166.666.667,29.7,19.1,NA,949,552012,171.916.552.538.713,NA,NA,NA,NA
2862,2019-07-18,NA,NA,749.166.666.666.667,NA,NA,245.583.333.333.333,28.6,20.4,NA,910,539832,168.570.962.818.062,2.58,20.25,24.58,76.75
2863,2019-07-19,NA,NA,792.083.333.333.333,NA,NA,254.083.333.333.333,28.4,22.2,NA,782,457215,171.035.508.458.821,3.33,25.12,30.04,50.92
2864,2019-07-20,NA,NA,808.333.333.333.333,NA,NA,258.604.166.666.667,28.9,22.9,NA,272,195610,139.052.195.695.517,02.08,18.71,21.79,28.6
2865,2019-07-21,NA,NA,81,NA,NA,254.854.166.666.667,28.6,23,NA,200,130310,153.480.162.688.972,1.29,12.79,14.42,55.05
2866,2019-07-22,NA,NA,79.5,NA,NA,261.291.666.666.667,29.4,22.2,NA,1144,652630,175.290.746.671.161,8.17,29.67,41.92,45.33
2867,2019-07-23,NA,NA,730.833.333.333.333,NA,NA,269.625,32.7,22.8,NA,888,525386,169.018.588.237.981,8.67,40.67,53.92,39.73
2868,2019-07-24,NA,NA,827.708.333.333.333,NA,NA,264.166.666.666.667,29.4,23.2,NA,917,562435,16.304.106.252.278,5.79,19.71,28.29,49.96
2869,2019-07-25,NA,NA,844.375,NA,NA,266.666.666.666.667,29.7,23.2,NA,720,425762,169.108.562.999.986,4.38,20.5,26.88,38.67
2870,2019-07-26,NA,NA,70.75,NA,NA,270.166.666.666.667,31.9,22.9,NA,787,452970,173.742.190.432.037,9.71,35.83,52.62,33.93
