,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,no,no2,nox,o3,pm10,pm2.5,so2,data
11283,2009-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,15.71,50.92,74.58,45.79,37.42,NA,2.54,2009-03-16
11284,2009-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,15.83,59.29,82.83,48.96,34.12,NA,3.17,2009-03-17
11285,2009-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,29.92,86.58,132.12,31.62,47.21,NA,6.79,2009-03-18
11286,2009-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,33.54,87.96,139,21.58,48.62,NA,5.29,2009-03-19
11287,2009-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,29.04,52.25,96.21,40.33,44.62,NA,2.79,2009-03-20
11288,2009-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,7.12,47.21,57.67,47.08,31.38,NA,2.12,2009-03-21
11289,2009-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,08.08,55.71,67.88,36.75,32.33,NA,2.71,2009-03-22
11290,2009-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,15.75,74.08,97.96,26.88,46.88,NA,4,2009-03-23
11291,2009-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,18.27,65.82,93.23,29.59,57.27,NA,04.05,2009-03-24
11292,2009-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,7.83,47.29,58.83,46.88,49.08,NA,2.33,2009-03-25
11293,2009-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,10.29,62.83,78.33,31.29,52.58,NA,2.5,2009-03-26
11294,2009-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,22.42,65.29,99.08,33.17,42.62,NA,9.5,2009-03-27
11295,2009-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,11.67,59.79,77.21,17.83,20.67,NA,2.42,2009-03-28
11296,2009-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,4.36,29.82,36.09,40.55,7.55,NA,2.82,2009-03-29
11297,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,06.08,38.83,47.62,42.92,12.25,NA,2.29,2009-03-30
11298,2009-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,17.88,57.92,84.75,20.58,11.92,NA,1.75,2009-03-31
11299,2009-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,14.62,51.21,73.21,32.75,15.92,NA,1.62,2009-04-01
11300,2009-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,21.46,72.92,105.38,12,19,NA,2.29,2009-04-02
11301,2009-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,19.92,60.71,90.67,26.88,19.33,NA,3.71,2009-04-03
11302,2009-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,21.54,55.58,88.21,30.58,23.67,NA,6.79,2009-04-04
11303,2009-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,6.46,47,56.67,40.5,22.88,NA,4.79,2009-04-05
11304,2009-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,19.38,58.42,87.29,41.08,24.71,NA,4.79,2009-04-06
11305,2009-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,8.75,46.12,59.29,50.29,17.08,NA,1.83,2009-04-07
11306,2009-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,5.13,35,42.09,59.21,10.42,NA,01.04,2009-04-08
11307,2009-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,12.83,35.38,54.38,42.46,17.75,NA,1.83,2009-04-09
11308,2009-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1.5,11,12.79,79.08,09.08,NA,1.25,2009-04-10
11309,2009-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1.92,10.71,13.04,83,7.92,NA,1.17,2009-04-11
11310,2009-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,3.17,24.04,28.21,41.79,6.88,NA,1,2009-04-12
11311,2009-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,4.5,27,33.42,51.12,9.88,NA,4.58,2009-04-13
11312,2009-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,22.21,45.92,79.46,43.04,25.62,NA,4.5,2009-04-14
11313,2009-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,6.88,44.38,54.12,47,25.58,NA,4,2009-04-15
11314,2009-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,14.83,46.38,68.58,47.08,19.38,NA,3.25,2009-04-16
11315,2009-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,14.67,51.43,73.43,34.26,14.29,NA,2.83,2009-04-17
11316,2009-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,8.33,41.33,53.5,41.62,13.62,NA,3.17,2009-04-18
11317,2009-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,5.33,34.46,42.25,45.29,14.12,NA,3.5,2009-04-19
11318,2009-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,11.38,43.17,59.92,38.92,16.75,NA,3.88,2009-04-20
11319,2009-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,29.83,75.29,120.42,22.5,27.08,NA,4.75,2009-04-21
11320,2009-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,13,66.08,85.21,48.88,28.17,NA,7.71,2009-04-22
11321,2009-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,18.74,87.78,115.96,35.17,49.13,NA,11.13,2009-04-23
11322,2009-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,09.04,61.78,75.22,64.22,31.96,NA,3.7,2009-04-24
11323,2009-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.86,54.93,71.14,48,19.47,NA,3.6,2009-04-27
11324,2009-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,12.04,48.88,66.83,45,19.54,NA,2.75,2009-04-28
11325,2009-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,14.83,52.83,74.92,47.71,21.38,NA,03.08,2009-04-29
11326,2009-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,23.71,57.08,92.96,46.25,20.12,NA,3.21,2009-04-30
11327,2009-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,5.35,49.74,57.39,38.87,9.48,NA,3.48,2009-05-01
11328,2009-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,8.75,49.46,62.46,44.04,12.38,NA,07.04,2009-05-02
11329,2009-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,5.25,56.08,63.96,52.17,18.46,NA,7,2009-05-03
11330,2009-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,17.54,71.25,97.58,49.5,27.54,NA,5.29,2009-05-04
11331,2009-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,8.39,51.04,63.48,54.61,28.65,NA,3.91,2009-05-05
11332,2009-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,26.36,90.68,130.41,23.61,40.48,NA,10.61,2009-05-06
11333,2009-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,40.75,91.71,153.83,26.46,49.29,NA,11.42,2009-05-07
11334,2009-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,43.27,73.91,119.19,37.21,37.54,NA,9.75,2009-05-08
11335,2009-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.58,27.83,31,70,22.88,NA,3,2009-05-09
11336,2009-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,03.04,25.08,29.25,74.5,28.08,NA,2.17,2009-05-10
11337,2009-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,3.5,25.54,30.62,72.12,33.54,NA,2,2009-05-11
11338,2009-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,10.61,34.7,50.35,60,42.78,NA,02.09,2009-05-12
11339,2009-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,9.67,44.83,58.96,53.17,37.54,NA,2.25,2009-05-13
11340,2009-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,6.5,44.96,54.17,39.42,30.08,NA,2.75,2009-05-14
11341,2009-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.27,33.59,48.82,48.67,12.58,NA,2.92,2009-05-15
11342,2009-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,12.82,53.05,72.27,40.5,21.73,NA,5.32,2009-05-16
11343,2009-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,7.21,51.25,61.92,47,23.83,NA,5.92,2009-05-17
11344,2009-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,8.96,39.58,52.58,49.08,19.08,NA,3.38,2009-05-18
11345,2009-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,18.64,48.82,76.91,36.71,27.17,NA,3.43,2009-05-19
11346,2009-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,19.92,39.79,70.04,40.96,45.38,NA,3.12,2009-05-20
11347,2009-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,9.71,36.75,51.38,50.46,56.33,NA,2.92,2009-05-21
11348,2009-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,9.88,40.25,54.79,43.92,55.04,NA,2.17,2009-05-22
11349,2009-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,6.46,41,50.12,47.17,44.33,NA,2.5,2009-05-23
11350,2009-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,2.25,23.88,26.67,69.71,34.79,NA,2,2009-05-24
11351,2009-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,3.46,29.75,34.54,62.21,37.29,NA,2.21,2009-05-25
11352,2009-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,12.91,43.43,62.48,44.96,45.26,NA,3.52,2009-05-26
11353,2009-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,8.54,43.12,55.71,45.29,43.67,NA,4.5,2009-05-27
11354,2009-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,11.09,69.7,86.09,34.78,61.87,NA,10.43,2009-05-28
11355,2009-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,16.79,59.46,84.79,33.08,42.25,NA,6.92,2009-05-29
11356,2009-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,10.08,50.12,65.12,43.88,33.79,NA,5.62,2009-05-30
11357,2009-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,2.67,36.54,40.04,59.29,26.96,NA,2.38,2009-05-31
11358,2009-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,7.12,44.88,55.12,44.5,23.12,NA,8.5,2009-06-01
11359,2009-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,11.08,56.54,73.17,60.88,35.62,NA,4.46,2009-06-02
11360,2009-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,19.3,80.17,109.09,34.83,53.87,NA,7.65,2009-06-03
11361,2009-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,14.22,60.57,81.7,43.91,43.52,NA,5.78,2009-06-04
11362,2009-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,09.08,61.21,74.46,34.67,42,NA,6.5,2009-06-05
11363,2009-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4.5,34.71,41.17,48.79,24.42,NA,3.83,2009-06-06
11364,2009-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,03.04,24.17,28.21,58.5,14.96,NA,3.42,2009-06-07
11365,2009-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,11.54,44.42,61.46,38.96,28.88,NA,7.5,2009-06-08
11366,2009-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,7.29,41.79,52.46,49.25,36.33,NA,3.79,2009-06-09
11367,2009-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,20.79,58.08,89.25,35.79,40.17,NA,5.17,2009-06-10
11368,2009-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,9.62,34.92,49,52.29,34.04,NA,3.67,2009-06-11
11369,2009-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,13.26,41.52,61.22,34.39,33.35,NA,5.74,2009-06-12
11370,2009-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,15.14,51.55,74.18,29.45,48.73,NA,7.14,2009-06-13
11371,2009-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,3.7,32.13,37.26,50.74,27.09,NA,4.74,2009-06-14
11372,2009-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,07.05,35.38,45.48,48.14,26.95,NA,2.68,2009-06-15
11373,2009-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.83,35.54,51.62,46.58,30.62,NA,2.29,2009-06-16
11374,2009-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,10,38.79,53.67,57.67,33,NA,4.21,2009-06-17
11375,2009-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.92,48.08,64.29,56.46,43.71,NA,05.04,2009-06-18
11376,2009-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,27.54,75.96,117.58,46.75,58.29,NA,7.88,2009-06-19
11377,2009-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,3.62,30.12,35.04,47,23.08,NA,4.29,2009-06-20
11378,2009-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,2.88,22.54,26.08,55.71,28.71,NA,3.92,2009-06-21
11379,2009-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,8.38,37.17,49.42,49.38,35.88,NA,3.75,2009-06-22
11380,2009-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,08.04,34.46,46.33,53.75,49.88,NA,4.35,2009-06-23
11381,2009-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,3.74,29.65,34.91,48.96,62.87,NA,6.45,2009-06-24
11382,2009-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.71,36.96,45.21,51.33,32.46,NA,03.08,2009-06-25
11383,2009-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,8,43.79,55.38,49.71,33.62,NA,4.83,2009-06-26
11384,2009-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,3.54,36.12,41.08,56,41.5,NA,5.17,2009-06-27
11385,2009-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.83,27.79,31.46,47.21,36.21,NA,3.42,2009-06-28
11386,2009-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,17.79,52.88,79.58,29.62,49.33,NA,6.21,2009-06-29
11387,2009-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,16.62,71.46,96.46,45.79,47.9,NA,5.92,2009-06-30
11388,2009-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,9.58,55,69.21,45.54,38.75,NA,5.21,2009-07-01
11389,2009-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,14.46,56.17,77.5,53.38,47.67,NA,5.5,2009-07-02
11390,2009-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,14.08,64.67,85.71,50.92,46.71,NA,7.88,2009-07-03
11391,2009-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.5,44.04,53.58,68.29,35.04,NA,5.38,2009-07-04
11392,2009-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.43,29.74,34.43,72.04,28.26,NA,03.04,2009-07-05
11393,2009-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,11.46,33.29,50.38,45.08,33.79,NA,2.21,2009-07-06
11394,2009-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.58,31.67,39.71,43,28.5,NA,2.12,2009-07-07
11395,2009-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,4.29,23.67,29.57,42.52,31,NA,2.52,2009-07-08
11396,2009-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,15.29,64,87.08,17.96,26.25,NA,3.46,2009-07-09
11397,2009-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,9.21,33.04,46.67,44.75,17.38,NA,02.04,2009-07-10
11398,2009-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,11.79,43.38,61.04,29.88,17.04,NA,02.04,2009-07-11
11399,2009-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,11.46,48.67,65.67,27.25,22.21,NA,2.96,2009-07-12
11400,2009-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,17.29,36.33,62.5,30.79,25,NA,2.46,2009-07-13
11401,2009-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,3.7,21.52,26.7,54.38,30.25,NA,1.92,2009-07-14
11402,2009-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,4.33,22.12,28.21,52.75,26.88,NA,2,2009-07-15
11403,2009-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,4.22,24.96,30.87,52.43,24.43,NA,2.17,2009-07-16
11404,2009-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.62,25.29,31.88,46.04,24.96,NA,2,2009-07-17
11405,2009-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,3.67,22.71,27.71,49.96,20.75,NA,3.25,2009-07-18
11406,2009-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,2.88,28.83,32.67,44.54,22,NA,2.71,2009-07-19
11407,2009-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,9.92,39.08,53.92,33.67,32,NA,03.04,2009-07-20
11408,2009-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,8.52,33.3,46,41.76,27.21,NA,2.92,2009-07-21
11409,2009-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,7.42,36.96,47.88,44.58,28.38,NA,1.96,2009-07-22
11410,2009-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,29.25,78.92,123.08,31.04,57.54,NA,4.83,2009-07-23
11411,2009-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,7.46,43.58,54.46,64.29,36.38,NA,4.5,2009-07-24
11412,2009-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,2.38,23.88,27,60.67,26.79,NA,2.88,2009-07-25
11413,2009-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3,24.29,28.17,56.92,26.5,NA,3.92,2009-07-26
11414,2009-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,7.38,29.25,40,60.54,23.42,NA,2.17,2009-07-27
11415,2009-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,8.12,35.42,47.46,51.29,29.75,NA,2.5,2009-07-28
11416,2009-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,13.42,48.12,67.92,38.88,45.29,NA,2.38,2009-07-29
11417,2009-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,4.83,30.83,37.58,61.67,40.88,NA,1.92,2009-07-30
11418,2009-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.29,33.96,41.71,60.58,47.04,NA,2.62,2009-07-31
11419,2009-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.75,27.54,32.83,55.58,31.92,NA,2.12,2009-08-01
11420,2009-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.96,17.79,21.79,62.96,21.5,NA,3.25,2009-08-02
11421,2009-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.83,26.54,36.71,46.29,21.71,NA,2.12,2009-08-03
11422,2009-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,12.21,37.62,55.75,38.42,31.54,NA,2.79,2009-08-04
11423,2009-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,7.38,39.38,49.92,37.79,37.12,NA,3.21,2009-08-05
11424,2009-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,14,46.67,67.79,32.21,34.79,NA,3.29,2009-08-06
11425,2009-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,9,42.09,55.36,38.04,29.33,NA,2.68,2009-08-07
11426,2009-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,3.75,38.5,43.75,55.88,28.96,NA,2.12,2009-08-08
11427,2009-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1.79,25.75,28.08,66.96,22.75,NA,1,2009-08-09
11428,2009-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,8.33,41.21,53.62,42.83,31.83,NA,1.54,2009-08-10
11429,2009-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,6.25,35.46,44.38,59.25,29.54,NA,2.29,2009-08-11
11430,2009-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,5.5,35.83,43.83,70.12,32.79,NA,2.29,2009-08-12
11431,2009-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,5.12,44.5,51.67,67.96,32.79,NA,2.92,2009-08-13
11432,2009-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,7.88,54.92,66.33,53.71,36,NA,4.46,2009-08-14
11433,2009-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,02.04,29.33,32.33,65.83,34.92,NA,1.71,2009-08-15
11434,2009-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.12,25.88,30.29,56.83,26.42,NA,1.33,2009-08-16
11435,2009-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,17.12,70.12,95.71,27.17,54.29,NA,9.29,2009-08-17
11436,2009-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,25.38,74.62,113.25,27.83,51.88,NA,5.46,2009-08-18
11437,2009-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,16.17,73.96,98.12,36.83,52.17,NA,7.71,2009-08-19
11438,2009-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,19.33,63.88,92.96,35.5,42.29,NA,4.5,2009-08-20
11439,2009-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,13.08,40.17,59.92,48.67,30.33,NA,1.33,2009-08-21
11440,2009-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,6.54,27.25,36.67,49.96,31.42,NA,1.29,2009-08-22
11441,2009-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,2.71,31.96,35.38,49.54,28.25,NA,1.38,2009-08-23
11442,2009-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.08,36.83,51.75,54.79,31.62,NA,1,2009-08-24
11443,2009-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.5,32.79,39.08,51.71,24.21,NA,1,2009-08-25
11444,2009-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,5.88,31.12,39.42,50.29,25.5,NA,1,2009-08-26
11445,2009-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,7.33,36.88,47.58,59.5,29.79,NA,1,2009-08-27
11446,2009-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,6.42,35.33,44.67,60.29,33.67,NA,01.08,2009-08-28
11447,2009-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.5,19.21,22.33,57.17,33.58,NA,01.04,2009-08-29
11448,2009-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1.79,12.58,14.67,64.17,25,NA,1,2009-08-30
